begin,open,close,high,low
2022-11-25,64.0,66.0,67.4,63.7
2022-11-28,67.0,66.3,67.7,64.2
2022-11-29,66.6,65.7,66.8,65.0
2022-11-30,65.7,65.2,66.0,64.8
2022-12-01,65.3,65.5,65.9,65.0
2022-12-02,65.1,65.4,65.6,64.8
2022-12-05,66.0,65.9,67.0,65.5
2022-12-06,66.5,65.5,66.5,65.3
2022-12-07,65.4,65.7,66.9,63.6
2022-12-08,66.4,65.8,66.4,64.5
2022-12-09,65.8,67.0,67.6,64.2
2022-12-12,67.2,68.9,68.9,65.0
2022-12-13,69.0,73.2,73.8,68.2
2022-12-14,73.3,79.4,79.4,66.6
2022-12-15,71.5,64.4,73.0,64.1
2022-12-16,64.7,61.7,65.4,61.1
2022-12-19,60.7,56.4,62.3,56.4
2022-12-20,57.8,56.9,58.2,56.4
2022-12-21,57.5,56.4,57.5,56.4
2022-12-22,56.6,55.9,57.2,55.5
2022-12-23,55.9,56.8,57.4,55.4
2022-12-26,56.4,56.6,56.9,56.0
2022-12-27,56.9,56.4,57.1,56.3
2022-12-28,56.4,56.4,56.7,55.8
2022-12-29,56.4,56.1,56.5,55.7
2022-12-30,56.1,56.5,56.7,56.0
2023-01-03,56.2,56.8,56.9,56.2
2023-01-04,56.3,56.3,57.1,55.4
2023-01-05,56.3,56.5,56.6,55.9
2023-01-06,56.5,56.4,57.4,56.3
2023-01-09,56.8,57.0,57.2,56.3
2023-01-10,56.7,57.5,57.7,56.6
2023-01-11,57.5,60.0,60.0,57.1
2023-01-12,58.1,61.1,61.2,58.1
2023-01-13,61.1,59.9,62.0,58.5
2023-01-16,60.1,58.9,60.4,58.5
2023-01-17,59.5,58.7,59.5,58.2
2023-01-18,58.5,59.2,59.4,58.5
2023-01-19,59.2,58.6,59.2,58.1
2023-01-20,58.6,59.1,62.0,58.6
2023-01-23,59.9,59.0,59.9,58.2
2023-01-24,59.4,59.5,61.0,59.2
2023-01-25,63.1,65.7,75.0,60.0
